appeal_number,year,is_multifamily,violations
ZP-2025-001928,2025,True,Parking; Accessory Structure
ZP-2025-004000,2025,False,Unclassified
ZP-2025-002447,2025,False,Unclassified
ZP-2025-003650,2025,False,Parking; Height; Accessory Structure
ZP-2025-002132,2025,True,Unclassified
ZP-2025-002133,2025,False,Unclassified
ZP-2025-000436,2025,False,Height; Accessory Structure
ZP-2025-003648,2025,False,Unclassified
ZP-2025-001632,2025,False,Unclassified
ZP-2025-002624,2025,True,Unclassified
ZP-2025-002055,2025,False,Parking; Accessory Structure
ZP-2025-002962,2025,True,Setback; Accessory Structure
ZP-2024-007561,2025,True,Parking; Height; Accessory Structure
ZP-2025-003544,2025,False,Loading / Service
ZP-2025-001636,2025,True,Parking
ZP-2025-001635,2025,True,Parking; Accessory Structure
ZP-2025-002640,2025,False,Unclassified
ZP-2025-003049,2025,False,Unclassified
ZP-2025-002622,2025,False,Unclassified
ZP-2025-002621,2025,False,Unclassified
ZP-2025-002577,2025,False,Accessory Structure
ZP-2024-012443,2025,False,Unclassified
ZP-2025-000139,2025,True,Parking; Accessory Structure
ZP-2025-001057,2025,True,Height
ZP-2025-001793,2025,False,Unclassified
ZP-2025-003079,2025,False,Accessory Structure
ZP-2025-003637,2025,True,Unclassified
ZP-2025-002263,2025,False,Parking
ZP-2025-002709,2025,False,Accessory Structure; Signage
ZP-2025-003506,2025,False,Signage
HA-2025-001553,2025,False,Unclassified
ZP-2025-000557,2025,False,Parking; Accessory Structure
ZP-2025-002859,2025,False,Unclassified
ZP-2025-001639,2025,True,Unclassified
ZP-2025-001615,2025,True,Accessory Structure
ZP-2025-002641,2025,False,Unclassified
ZP-2025-001652,2025,False,Height; Signage
ZP-2025-002638,2025,True,Unclassified
ZP-2025-001956,2025,False,Accessory Structure
ZP-2025-002443,2025,True,Unclassified
ZP-2025-002609,2025,False,Unclassified
ZP-2025-001507,2025,True,Unclassified
ZP-2025-001506,2025,True,Unclassified
ZP-2025-002831,2025,False,Unclassified
ZP-2025-003369,2025,True,Unclassified
ZP-2025-002280,2025,False,Accessory Structure
ZP-2025-003494,2025,True,Height
ZP-2025-002038,2025,False,Height
ZP-2024-005754,2025,True,Height
ZP-2025-002694,2025,False,Unclassified
ZP-2025-001611,2025,False,Accessory Structure; Signage
ZP-2025-003253,2025,True,Height
ZP-2025-002445,2025,False,Unclassified
ZP-2025-003150,2025,False,Unclassified
ZP-2025-000813,2025,False,Accessory Structure
ZP-2025-002792,2025,True,Unclassified
ZP-2025-001186,2025,True,Unclassified
ZP-2023-013525,2025,False,Parking
ZP-2025-002015,2025,False,Unclassified
ZP-2025-001183,2025,True,Unclassified
ZP-2025-002496,2025,False,Unclassified
ZP-2025-003081,2025,False,Unclassified
ZP-2024-012830,2025,True,Height
ZP-2024-008183,2025,True,Parking; Accessory Structure
ZP-2025-002812,2025,True,Parking; Height; Accessory Structure
ZP-2025-003074,2025,False,Unclassified
ZP-2024-012773,2025,False,Height
ZP-2025-002143,2025,False,Unclassified
ZP-2025-001416,2025,True,Parking; Height; Accessory Structure
ZP-2025-002404,2025,False,Unclassified
ZP-2025-001864,2025,False,Unclassified
ZP-2025-002553,2025,False,Signage
ZP-2025-002549,2025,False,Unclassified
HA-2025-001310,2025,False,Unclassified
ZP-2025-002895,2025,False,Signage
ZP-2025-002659,2025,False,Height
ZP-2024-012411,2025,True,Parking; Accessory Structure
ZP-2025-002129,2025,False,Setback; Accessory Structure
HA-2025-001262,2025,False,Unclassified
ZP-2024-012736,2025,True,Height; Accessory Structure
ZP-2025-001398,2025,False,Accessory Structure
ZP-2025-002014,2025,False,Unclassified
ZP-2025-000792,2025,True,Unclassified
ZP-2025-002224,2025,True,Height; Accessory Structure
HA-2025-001231,2025,False,Unclassified
ZP-2025-000458,2025,False,Parking; Height; Accessory Structure
ZP-2025-000866,2025,False,Accessory Structure
ZP-2025-001199,2025,False,Parking; Accessory Structure
ZP-2024-009249,2025,False,Unclassified
ZP-2024-008423,2025,True,Height
ZP-2025-002678,2025,True,Signage
ZP-2025-001769,2025,False,Unclassified
ZP-2025-001642,2025,True,Unclassified
ZP-2025-002093,2025,False,Signage
ZP-2025-002595,2025,True,Unclassified
ZP-2025-002048,2025,False,Height
ZP-2024-007842,2025,True,Parking; Accessory Structure
ZP-2025-001544,2025,False,Signage
ZP-2025-002631,2025,False,Signage
ZP-2025-002541,2025,False,Parking; Accessory Structure
ZP-2025-002539,2025,False,Parking; Accessory Structure
ZP-2024-005483,2025,False,Parking; Setback; Accessory Structure
ZP-2025-002075,2025,False,Height
ZP-2024-011946,2025,True,Parking; Accessory Structure
ZP-2025-001939,2025,False,Unclassified
ZP-2025-001548,2025,False,Unclassified
ZP-2025-000651,2025,True,Parking; Height; Accessory Structure
ZP-2025-001224,2025,False,Height; Accessory Structure
ZP-2025-001294,2025,False,Height; Accessory Structure
ZP-2025-001535,2025,False,Unclassified
ZP-2025-000923,2025,True,Accessory Structure
ZP-2024-011656,2025,False,Unclassified
ZP-2025-002601,2025,False,Unclassified
ZP-2025-002184,2025,True,Unclassified
ZP-2025-002310,2025,True,Unclassified
ZP-2025-000929,2025,False,Unclassified
ZP-2025-002276,2025,True,Height
ZP-2024-005484,2025,False,Parking; Loading / Service
ZP-2025-002126,2025,True,Unclassified
ZP-2024-012860,2025,True,Parking; Accessory Structure; Loading / Service
ZP-2025-002247,2025,False,Unclassified
ZP-2025-001633,2025,False,Accessory Structure
ZP-2025-002234,2025,False,Height
ZP-2025-001973,2025,True,Unclassified
ZP-2025-001839,2025,False,Unclassified
ZP-2025-002185,2025,False,Accessory Structure
ZP-2025-001774,2025,False,Unclassified
HA-2025-001026,2025,False,Unclassified
ZP-2025-001405,2025,True,Parking; Accessory Structure
ZP-2025-000102,2025,True,Parking; Accessory Structure
ZP-2025-001498,2025,False,Signage
ZP-2025-000627,2025,False,Unclassified
ZP-2025-001222,2025,True,Accessory Structure
ZP-2024-010608,2025,False,Parking; Setback; Height
ZP-2025-001688,2025,False,Height
ZP-2025-000790,2025,False,Height
ZP-2025-001892,2025,True,Unclassified
ZP-2025-001094,2025,True,Unclassified
ZP-2025-000757,2025,False,Height
ZP-2025-001380,2025,True,Unclassified
ZP-2025-002194,2025,False,Height; Signage
ZP-2024-006971,2025,False,Accessory Structure
HA-2025-000967,2025,False,Unclassified
ZP-2025-001252,2025,False,Unclassified
ZP-2025-000207,2025,False,Unclassified
ZP-2025-002065,2025,False,Signage
ZP-2025-001339,2025,False,Height
ZP-2024-011019,2025,True,Parking
ZP-2025-000047,2025,False,Unclassified
ZP-2024-010833,2025,False,Accessory Structure
ZP-2025-001282,2025,False,Height; Accessory Structure; Signage
ZP-2024-008941,2025,True,Height; Accessory Structure
ZP-2025-001086,2025,False,Unclassified
ZP-2025-001460,2025,True,Parking; Height; Accessory Structure
ZP-2025-000128,2025,False,Unclassified
ZP-2025-000951,2025,False,Unclassified
ZP-2025-001726,2025,False,Height
ZP-2024-012656,2025,True,Parking; Height; Accessory Structure
ZP-2024-012655,2025,True,Parking; Height; Accessory Structure
ZP-2025-000838,2025,False,Unclassified
ZP-2025-000842,2025,False,Parking; Accessory Structure
ZP-2025-000679,2025,False,Unclassified
ZP-2025-000282,2025,False,Accessory Structure
ZP-2025-000182,2025,True,Parking; Height; Accessory Structure
ZP-2025-000310,2025,True,Height; Accessory Structure
HA-2025-000860,2025,False,Unclassified
ZP-2025-001452,2025,False,Height
ZP-2025-001478,2025,False,Unclassified
ZP-2025-001760,2025,True,Unclassified
ZP-2025-001228,2025,False,Unclassified
ZP-2024-012806,2025,True,Unclassified
ZP-2024-012540,2025,False,Unclassified
ZP-2024-010328,2025,False,Accessory Structure; Signage
ZP-2025-001075,2025,False,Unclassified
ZP-2025-000156,2025,True,Unclassified
ZP-2025-000248,2025,False,Unclassified
ZP-2025-001562,2025,False,Height; Signage
ZP-2025-000707,2025,False,Unclassified
ZP-2025-001275,2025,False,Unclassified
ZP-2025-000626,2025,False,Unclassified
ZP-2025-001335,2025,False,Loading / Service
ZP-2025-000266,2025,False,Height
ZP-2025-000265,2025,False,Height
ZP-2025-001590,2025,False,Unclassified
ZP-2025-000470,2025,False,Accessory Structure
ZP-2024-012114,2025,True,Accessory Structure
ZP-2025-001002,2025,False,Unclassified
ZP-2025-000761,2025,True,Unclassified
ZP-2025-000760,2025,True,Unclassified
ZP-2025-000414,2025,True,Height; Signage
ZP-2025-000401,2025,False,Accessory Structure
ZP-2024-008478,2025,False,Unclassified
ZP-2025-000999,2025,True,Unclassified
ZP-2025-000284,2025,True,Parking; Height; Accessory Structure
ZP-2024-008056,2025,False,Accessory Structure
ZP-2025-001268,2025,False,Height; Accessory Structure
ZP-2025-001381,2025,False,Unclassified
ZP-2025-000299,2025,False,Unclassified
ZP-2025-000109,2025,False,Parking; Accessory Structure
ZP-2025-000952,2025,False,Unclassified
ZP-2024-000571,2025,True,Height
ZP-2025-000662,2025,False,Unclassified
ZP-2025-001702,2025,False,Unclassified
ZP-2025-000996,2025,True,Unclassified
ZP-2025-000125,2025,True,Accessory Structure
ZP-2024-011215,2025,False,Unclassified
ZP-2024-009680,2025,False,Height
ZP-2025-001304,2025,True,Height
ZP-2025-001015,2025,False,Unclassified
ZP-2024-012885,2025,True,Unclassified
ZP-2025-000479,2025,False,Unclassified
ZP-2024-012822,2025,False,Unclassified
ZP-2025-000607,2025,True,Accessory Structure
ZP-2025-000644,2025,False,Unclassified
ZP-2024-012070,2025,False,Height
ZP-2024-012817,2025,False,Unclassified
ZP-2025-000013,2025,False,Unclassified
ZP-2025-000329,2025,False,Unclassified
ZP-2024-012537,2025,False,Unclassified
ZP-2025-001251,2025,False,Parking; Accessory Structure
ZP-2025-000574,2025,False,Signage
ZP-2025-000759,2025,True,Unclassified
ZP-2025-001242,2025,False,Unclassified
ZP-2025-000977,2025,False,Unclassified
ZP-2025-000673,2025,False,Unclassified
ZP-2025-000755,2025,False,Unclassified
ZP-2025-000752,2025,False,Unclassified
HA-2025-000584,2025,True,Height
ZP-2025-000494,2025,False,Accessory Structure
ZP-2024-012402,2025,False,Unclassified
ZP-2024-012340,2025,False,Unclassified
ZP-2025-000650,2025,False,Unclassified
ZP-2025-000791,2025,False,Accessory Structure
ZP-2025-000775,2025,True,Unclassified
ZP-2025-000915,2025,True,Unclassified
ZP-2025-000816,2025,False,Unclassified
ZP-2024-011092,2025,False,Signage
ZP-2024-012632,2025,False,Unclassified
ZP-2025-001129,2025,False,Unclassified
ZP-2025-000334,2025,False,Unclassified
ZP-2025-000141,2025,False,Height; Accessory Structure
ZP-2025-000349,2025,True,Accessory Structure
ZP-2025-000854,2025,False,Height; Accessory Structure
ZP-2025-000115,2025,False,Unclassified
ZP-2025-001001,2025,False,Unclassified
ZP-2024-011642,2025,False,Parking; Height
ZP-2024-011653,2025,False,Accessory Structure; Signage
ZP-2024-012153,2025,True,Parking; Accessory Structure
ZP-2025-000682,2025,True,Parking; Accessory Structure
ZP-2024-012414,2025,False,Unclassified
ZP-2024-010651,2025,False,Height; Accessory Structure
ZP-2024-009934,2025,False,Setback
ZP-2025-000361,2025,False,Parking; Height; Signage
ZP-2024-011681,2025,False,Unclassified
ZP-2025-000723,2025,False,Unclassified
ZP-2025-000227,2025,False,Unclassified
ZP-2024-012791,2025,False,Accessory Structure; Signage
ZP-2025-000244,2025,False,Unclassified
ZP-2024-012922,2025,False,Parking; Accessory Structure
ZP-2025-000281,2025,False,Unclassified
ZP-2024-012190,2025,False,Accessory Structure
ZP-2025-000645,2025,True,Height
ZP-2024-010002,2025,False,Unclassified
ZP-2024-011966,2025,False,Unclassified
ZP-2025-000433,2025,False,Height
ZP-2024-006472,2025,True,Unclassified
ZP-2024-012486,2025,True,Unclassified
ZP-2024-012734,2025,True,Unclassified
ZP-2025-000934,2025,False,Unclassified
ZP-2025-000606,2025,False,Unclassified
ZP-2025-000049,2025,False,Parking; Accessory Structure
ZP-2024-012751,2025,False,Parking; Setback; Height
ZP-2024-010629,2025,False,Height; Accessory Structure
ZP-2025-000178,2025,False,Unclassified
ZP-2024-012585,2025,True,Parking; Accessory Structure
ZP-2025-000457,2025,False,Unclassified
ZP-2024-012758,2025,True,Height; Accessory Structure
ZP-2024-010335,2025,False,Parking; Height; Accessory Structure
ZP-2024-012436,2025,False,Unclassified
ZP-2024-011918,2025,False,Unclassified
ZP-2024-010200,2025,False,Parking; Accessory Structure
ZP-2024-012962,2025,False,Unclassified
ZP-2024-009593,2025,False,Height; Accessory Structure; Signage
ZP-2025-000073,2025,True,Height
ZP-2024-008260,2025,True,Parking; Height; Accessory Structure
ZP-2023-009394,2025,False,Parking; Accessory Structure
ZP-2024-012316,2025,True,Unclassified
ZP-2025-000100,2025,False,Unclassified
ZP-2025-000101,2025,False,Unclassified
ZP-2025-000220,2025,True,Parking; Accessory Structure
ZP-2025-000614,2025,False,Unclassified
ZP-2024-011364,2025,True,Height
ZP-2024-012172,2025,False,Accessory Structure
ZP-2024-012179,2025,False,Accessory Structure
ZP-2024-012194,2025,False,Accessory Structure
ZP-2024-012193,2025,False,Accessory Structure
ZP-2024-012192,2025,False,Accessory Structure
ZP-2024-012187,2025,False,Accessory Structure
ZP-2024-012185,2025,False,Accessory Structure
ZP-2024-011725,2025,False,Height; Accessory Structure
ZP-2024-012186,2025,False,Accessory Structure
ZP-2024-012181,2025,False,Accessory Structure
ZP-2024-012180,2025,False,Accessory Structure
ZP-2024-012178,2025,False,Accessory Structure
ZP-2024-012177,2025,False,Accessory Structure
ZP-2024-012176,2025,False,Accessory Structure
ZP-2024-011524,2025,False,Accessory Structure
ZP-2024-012403,2025,False,Unclassified
ZP-2025-000046,2025,False,Unclassified
ZP-2024-012851,2025,False,Unclassified
ZP-2024-012175,2025,False,Accessory Structure
ZP-2024-012174,2025,False,Accessory Structure
ZP-2024-012173,2025,False,Accessory Structure
ZP-2024-012171,2025,False,Accessory Structure
ZP-2024-012168,2025,False,Accessory Structure
ZP-2024-012167,2025,False,Accessory Structure
ZP-2024-012166,2025,False,Accessory Structure
ZP-2024-012163,2025,False,Accessory Structure
ZP-2025-000237,2025,False,Accessory Structure
ZP-2025-000206,2025,True,Unclassified
ZP-2024-012778,2025,False,Height
ZP-2024-011824,2025,False,Parking; Accessory Structure
ZP-2024-012584,2025,False,Height
ZP-2024-012188,2025,True,Parking; Accessory Structure
ZP-2024-011751,2025,False,Unclassified
ZP-2025-000228,2025,False,Unclassified
ZP-2024-012611,2025,True,Height
ZP-2025-000063,2025,False,Unclassified
ZP-2024-011386,2025,True,Accessory Structure
ZP-2024-012210,2025,True,Height; Accessory Structure
ZP-2024-012389,2025,False,Unclassified
ZP-2024-008471,2025,False,Unclassified
ZP-2024-012354,2025,False,Unclassified
ZP-2024-011012,2025,False,Accessory Structure
ZP-2024-012668,2025,False,Parking; Height; Accessory Structure
ZP-2024-012099,2025,False,Unclassified
ZP-2024-011096,2025,False,Unclassified
ZP-2024-012552,2025,False,Unclassified
ZP-2024-011065,2025,False,Height; Accessory Structure
ZP-2024-007714,2025,True,Unclassified
ZP-2024-010832,2025,False,Unclassified
ZP-2024-012619,2025,False,Parking; Height; Accessory Structure
ZP-2024-012945,2025,False,Unclassified
ZP-2024-012545,2025,False,Parking; Accessory Structure
ZP-2024-010430,2025,True,Height; Accessory Structure
ZP-2024-011187,2025,True,Height; Signage
ZP-2024-012449,2025,False,Unclassified
ZP-2024-002336,2025,False,Accessory Structure
ZP-2024-012738,2025,False,Unclassified
ZP-2024-012783,2025,False,Parking; Accessory Structure
ZP-2024-012317,2025,True,Height
ZP-2024-008289,2025,False,Accessory Structure; Signage
ZP-2024-008322,2025,False,Accessory Structure; Signage
ZP-2024-012856,2025,True,Unclassified
ZP-2024-012929,2025,True,Unclassified
ZP-2024-012014,2025,False,Parking; Accessory Structure
ZP-2024-012930,2025,True,Unclassified
ZP-2025-000111,2025,False,Unclassified
ZP-2024-010333,2025,False,Parking; Setback; Height; Accessory Structure
ZP-2024-010798,2025,False,Parking; Accessory Structure
ZP-2024-012377,2025,True,Height
ZP-2024-012379,2025,False,Unclassified
ZP-2024-011684,2025,False,Unclassified
HA-2025-000062,2025,True,Accessory Structure
ZP-2024-011734,2025,True,Unclassified
ZP-2024-011164,2025,False,Parking; Accessory Structure
ZP-2024-012386,2025,False,Accessory Structure
ZP-2024-012735,2025,False,Height
ZP-2024-011144,2025,False,Unclassified
ZP-2024-011592,2025,False,Unclassified
ZP-2024-010048,2025,True,Unclassified
ZP-2024-011956,2025,False,Accessory Structure
ZP-2024-011102,2025,False,Parking; Height; Accessory Structure
ZP-2024-012960,2025,False,Height; Signage
ZP-2024-009503,2025,False,Height; Accessory Structure
ZP-2024-012458,2024,False,Unclassified
ZP-2024-012428,2024,False,Unclassified
ZP-2024-010831,2024,False,Unclassified
ZP-2024-010733,2024,False,Height; Accessory Structure
ZP-2024-010677,2024,False,Height; Accessory Structure
ZP-2024-012616,2024,False,Unclassified
ZP-2024-010826,2024,False,Unclassified
ZP-2024-011404,2024,False,Unclassified
ZP-2024-011520,2024,True,Unclassified
ZP-2024-007697,2024,True,Parking; Height
ZP-2024-011924,2024,False,Unclassified
ZP-2024-011921,2024,False,Unclassified
ZP-2024-012391,2024,False,Unclassified
ZP-2024-012336,2024,False,Height
ZP-2024-012447,2024,False,Accessory Structure
ZP-2024-011234,2024,False,Unclassified
ZP-2024-010040,2024,False,Accessory Structure
ZP-2024-011401,2024,True,Accessory Structure
ZP-2024-011903,2024,True,Parking; Accessory Structure
ZP-2024-011391,2024,False,Unclassified
ZP-2024-011423,2024,False,Unclassified
ZP-2024-012003,2024,False,Unclassified
ZP-2024-011338,2024,False,Unclassified
ZP-2024-010953,2024,False,Unclassified
ZP-2024-007192,2024,True,Unclassified
ZP-2024-011081,2024,False,Unclassified
ZP-2024-012390,2024,False,Unclassified
ZP-2024-011833,2024,False,Parking; Height; Accessory Structure; Signage
ZP-2024-011935,2024,False,Accessory Structure
ZP-2024-010020,2024,False,Unclassified
ZP-2024-011731,2024,False,Unclassified
ZP-2024-008061,2024,False,Unclassified
ZP-2024-011913,2024,False,Unclassified
ZP-2024-011709,2024,False,Unclassified
ZP-2024-010632,2024,False,Unclassified
ZP-2024-010912,2024,False,Unclassified
ZP-2024-012044,2024,False,Unclassified
ZP-2024-011336,2024,False,Unclassified
ZP-2024-011969,2024,False,Unclassified
ZP-2024-010273,2024,False,Height
ZP-2024-007765,2024,True,Unclassified
ZP-2024-007944,2024,False,Unclassified
ZP-2024-011312,2024,True,Unclassified
ZP-2024-011313,2024,True,Unclassified
ZP-2024-011314,2024,True,Unclassified
ZP-2024-011398,2024,False,Parking; Setback; Height; Accessory Structure
ZP-2024-011397,2024,False,Parking; Setback; Height; Accessory Structure
ZP-2024-011394,2024,False,Parking; Height; Accessory Structure
ZP-2024-011392,2024,False,Parking; Height; Accessory Structure
